"Site","SiteName","VEGID","Type","LAT","LONG","ALTITUDE","Aspect","Slope","Description","Understory","Moss","H2O","Edge","habitat","edgedist","edgetype","pforest.","sforest.","natdist.","pasture.","coffee.","note","Area_Basal","Group_cover","Subcanopy","Sitio","HabitatSitio","Fecha","Hora","Cielo","Viento","Rio","Sequence","Especies","Abundancia","Replica"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","CRYSOU",NA,"1"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","GLABRA",1,"1"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","PSAMON",2,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","AMAALB",11,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","PSAWAG",20,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","EUPNAN",5,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","LEPVEX*",1,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","STRZON",2,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","MELAUR",2,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","SALATR",1,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","QUIMEX",1,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","TAPNAE",1,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","DIVDIV",1,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","EMPFLT*",1,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/3/2016","09:20",2,1,0,"B/G/M","SETVIR",2,"2"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","PSIHOL",15,"3"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","PSAWAG",10,"3"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","DIVDIV",2,"3"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","PSAMON",3,"3"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","MOMMOM",1,"3"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","OREPER",2,"3"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","MELAUR",1,"3"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","COLRUB",1,"3"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","PSIMOR",2,"3"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","CRYSOU",NA,"3"
19,"Finca de Mario","19P","C","15.14629039","-87.50387502","1141.00",294,"M","Age~5, moderate salope farm, hilly terrain, mostly old C plants, some spaced further apart, ~2m, allowing cover of forbs, other areas more dense >3m with leaf litter. Organic, Shade trees mature, very tall. Boularo planted, others natural","I","FALSO","VERDADERO","VERDADERO","AF",70,"PASTURE",0,0,0,13,87,"400m from adj forest pt (43)",34.5,9,11,"19","19C","3/8/2016","07:24",1,1,0,"G/B/M","GLABRA",1,"3"
22,"Finca de Julio","22P","C","15.16748412","-87.43743637","984.00",165,"S","larger coffee site with moderately mature café. point located near a clearing ~ 10m in diameter, otherwise surrounded by coffee on 2 slopes, some edge >75m. cebo natural, banana planted, all other planted, one or two boukaro may be natural. Two slopes with café. Lowest point has banana and other leafy vegetation. Age~8. most species planted?","L","FALSO","FALSO","VERDADERO","AF",70,"SFOREST",0,10,0,0,90,"",11.4,2,18,"22","22C","2/11/2016","02:37",4,0,0,"G/B/M","MYIVIR",1,"1"
22,"Finca de Julio","22P","C","15.16748412","-87.43743637","984.00",165,"S","larger coffee site with moderately mature café. point located near a clearing ~ 10m in diameter, otherwise surrounded by coffee on 2 slopes, some edge >75m. cebo natural, banana planted, all other planted, one or two boukaro may be natural. Two slopes with café. Lowest point has banana and other leafy vegetation. Age~8. most species planted?","L","FALSO","FALSO","VERDADERO","AF",70,"SFOREST",0,10,0,0,90,"",11.4,2,18,"22","22C","2/11/2016","02:37",4,0,0,"G/B/M","TROCAL",1,"1"
22,"Finca de Julio","22P","C","15.16748412","-87.43743637","984.00",165,"S","larger coffee site with moderately mature café. point located near a clearing ~ 10m in diameter, otherwise surrounded by coffee on 2 slopes, some edge >75m. cebo natural, banana planted, all other planted, one or two boukaro may be natural. Two slopes with café. Lowest point has banana and other leafy vegetation. Age~8. most species planted?","L","FALSO","FALSO","VERDADERO","AF",70,"SFOREST",0,10,0,0,90,"",11.4,2,18,"22","22C","2/11/2016","02:37",4,0,0,"G/B/M","SALATR",1,"1"
22,"Finca de Julio","22P","C","15.16748412","-87.43743637","984.00",165,"S","larger coffee site with moderately mature café. point located near a clearing ~ 10m in diameter, otherwise surrounded by coffee on 2 slopes, some edge >75m. cebo natural, banana planted, all other planted, one or two boukaro may be natural. Two slopes with café. Lowest point has banana and other leafy vegetation. Age~8. most species planted?","L","FALSO","FALSO","VERDADERO","AF",70,"SFOREST",0,10,0,0,90,"",11.4,2,18,"22","22C","2/11/2016","02:37",4,0,0,"G/B/M","PSAMON",2,"1"
22,"Finca de Julio","22P","C","15.16748412","-87.43743637","984.00",165,"S","larger coffee site with moderately mature café. point located near a clearing ~ 10m in diameter, otherwise surrounded by coffee on 2 slopes, some edge >75m. cebo natural, banana planted, all other planted, one or two boukaro may be natural. Two slopes with café. Lowest point has banana and other leafy vegetation. Age~8. most species planted?","L","FALSO","FALSO","VERDADERO","AF",70,"SFOREST",0,10,0,0,90,"",11.4,2,18,"22","22C","2/11/2016","02:37",4,0,0,"G/B/M","PSAWAG",12,"1"
22,"Finca de Julio","22P","C","15.16748412","-87.43743637","984.00",165,"S","larger coffee site with moderately mature café. point located near a clearing ~ 10m in diameter, otherwise surrounded by coffee on 2 slopes, some edge >75m. cebo natural, banana planted, all other planted, one or two boukaro may be natural. Two slopes with café. Lowest point has banana and other leafy vegetation. Age~8. most species planted?","L","FALSO","FALSO","VERDADERO","AF",70,"SFOREST",0,10,0,0,90,"",11.4,2,18,"22","22C","2/11/2016","02:37",4,0,0,"G/B/M","OREPER",4,"1"
22,"Finca de Julio","22P","C","15.16748412","-87.43743637","984.00",165,"S","larger coffee site with moderately mature café. point located near a clearing ~ 10m in diameter, otherwise surrounded by coffee on 2 slopes, some edge >75m. cebo natural, banana planted, all other planted, one or two boukaro may be natural. Two slopes with café. Lowest point has banana and other leafy vegetation. Age~8. most species planted?","L","FALSO","FALSO","VERDADERO","AF",70,"SFOREST",0,10,0,0,90,"",11.4,2,18,"22","22C","2/11/2016","02:37",4,0,0,"G/B/M","CARPUS",2,"1"
